user_id,subscription_type,join_date,last_payment date,country,age,gender,device,plan_duration
1835,Basic,22-10-22,06-07-23,Italy,41,Female,Tablet,1 Month
1836,Premium,22-10-22,09-07-23,Spain,29,Female,Smart TV,1 Month
1837,Basic,15-10-22,09-07-23,Spain,28,Female,Smartphone,1 Month
1838,Standard,24-09-22,07-07-23,United States,36,Female,Smartphone,1 Month
1839,Premium,15-09-22,06-07-23,Canada,36,Female,Smart TV,1 Month
1840,Basic,15-09-22,08-07-23,United States,40,Male,Laptop,1 Month
1841,Premium,12-09-22,08-07-23,United States,35,Female,Tablet,1 Month
1842,Basic,12-09-22,09-07-23,Canada,34,Female,Smartphone,1 Month
1843,Standard,11-09-22,07-07-23,United Kingdom,46,Male,Laptop,1 Month
1844,Standard,11-09-22,08-07-23,Australia,47,Female,Smart TV,1 Month
1845,Basic,16-08-22,07-07-23,Germany,32,Female,Smartphone,1 Month
1846,Premium,12-08-22,08-07-23,France,45,Male,Smartphone,1 Month
1847,Basic,02-08-22,07-07-23,Brazil,31,Female,Smartphone,1 Month
1848,Standard,01-08-22,10-07-23,Mexico,49,Male,Laptop,1 Month
1849,Premium,29-07-22,07-07-23,Spain,33,Female,Smartphone,1 Month
1850,Basic,28-07-22,08-07-23,Italy,30,Male,Smartphone,1 Month
1851,Premium,25-07-22,08-07-23,Spain,48,Female,Laptop,1 Month
1852,Basic,20-07-22,10-07-23,Spain,49,Female,Tablet,1 Month
1853,Standard,16-07-22,08-07-23,United States,43,Male,Laptop,1 Month
1854,Standard,16-07-22,08-07-23,Canada,46,Female,Laptop,1 Month
1855,Basic,15-07-22,07-07-23,United States,33,Male,Smartphone,1 Month
1856,Premium,13-07-22,09-07-23,United States,31,Female,Smartphone,1 Month
1857,Basic,06-07-22,07-07-23,Canada,44,Female,Smart TV,1 Month
1858,Standard,03-07-22,09-07-23,United Kingdom,34,Male,Smart TV,1 Month
1859,Premium,04-07-22,07-07-23,Australia,41,Male,Laptop,1 Month
1860,Basic,03-07-22,09-07-23,Germany,42,Male,Laptop,1 Month
1861,Premium,03-07-22,07-07-23,France,38,Female,Laptop,1 Month
1862,Basic,04-07-22,10-07-23,Brazil,31,Female,Tablet,1 Month
1863,Standard,05-07-22,06-07-23,Mexico,35,Female,Smartphone,1 Month
1864,Standard,07-07-22,08-07-23,Spain,32,Male,Smartphone,1 Month
1865,Basic,08-07-22,07-07-23,Italy,39,Male,Smartphone,1 Month
1866,Premium,13-07-22,10-07-23,Spain,42,Male,Laptop,1 Month
1867,Basic,15-07-22,06-07-23,Spain,31,Male,Tablet,1 Month
1868,Standard,01-08-22,08-07-23,United States,38,Male,Tablet,1 Month
1869,Premium,11-08-22,08-07-23,Canada,48,Male,Smart TV,1 Month
1870,Basic,13-08-22,09-07-23,United States,29,Male,Tablet,1 Month
1871,Basic,15-08-22,06-07-23,United States,43,Female,Smart TV,1 Month
1872,Basic,16-08-22,08-07-23,Canada,49,Female,Smartphone,1 Month
1873,Standard,18-08-22,08-07-23,United Kingdom,50,Male,Smartphone,1 Month
1874,Premium,25-08-22,09-07-23,Australia,50,Male,Smartphone,1 Month
1875,Basic,29-08-22,06-07-23,Germany,51,Male,Smart TV,1 Month
1876,Basic,04-09-22,09-07-23,France,29,Male,Tablet,1 Month
1877,Premium,13-09-22,07-07-23,Brazil,50,Female,Smartphone,1 Month
1878,Standard,14-09-22,08-07-23,Mexico,39,Female,Tablet,1 Month
1879,Standard,17-09-22,06-07-23,Spain,27,Female,Smart TV,1 Month
1880,Basic,18-09-22,10-07-23,Italy,29,Male,Smart TV,1 Month
1881,Premium,23-09-22,07-07-23,Spain,28,Male,Tablet,1 Month
1882,Standard,27-09-22,08-07-23,Spain,46,Male,Smartphone,1 Month
1883,Basic,04-10-22,08-07-23,United States,50,Female,Tablet,1 Month
1884,Standard,09-10-22,11-07-23,Canada,33,Female,Tablet,1 Month
1885,Premium,10-10-22,07-07-23,United States,32,Female,Tablet,1 Month
1886,Basic,11-10-22,08-07-23,United States,38,Male,Smart TV,1 Month
1887,Premium,13-10-22,09-07-23,Canada,49,Male,Smart TV,1 Month
1888,Standard,15-10-22,10-07-23,United Kingdom,50,Male,Laptop,1 Month
1889,Basic,20-10-22,07-07-23,Australia,37,Female,Laptop,1 Month
1890,Standard,21-10-22,08-07-23,Germany,33,Female,Laptop,1 Month
1891,Premium,23-10-22,09-07-23,France,33,Female,Tablet,1 Month
1892,Basic,25-10-22,09-07-23,Brazil,46,Male,Smartphone,1 Month
1893,Standard,27-10-22,07-07-23,Mexico,28,Male,Smartphone,1 Month
1894,Premium,30-10-22,08-07-23,Spain,33,Male,Tablet,1 Month
1895,Basic,01-11-22,09-07-23,Italy,45,Male,Laptop,1 Month
1896,Premium,02-11-22,09-07-23,Spain,43,Male,Laptop,1 Month
1897,Basic,04-11-22,06-07-23,Spain,49,Female,Smartphone,1 Month
1898,Standard,06-11-22,07-07-23,United States,41,Female,Tablet,1 Month
1899,Standard,07-11-22,09-07-23,Canada,39,Female,Smartphone,1 Month
1900,Basic,06-11-22,08-07-23,United States,45,Female,Smartphone,1 Month
1901,Premium,07-11-22,06-07-23,United States,38,Male,Tablet,1 Month
1902,Basic,07-11-22,10-07-23,Canada,30,Male,Smart TV,1 Month
1903,Standard,03-11-22,08-07-23,United Kingdom,27,Female,Smart TV,1 Month
1904,Premium,03-11-22,08-07-23,Australia,36,Female,Smartphone,1 Month
1905,Basic,31-10-22,06-07-23,Germany,36,Female,Tablet,1 Month
1906,Premium,28-10-22,09-07-23,France,28,Male,Tablet,1 Month
1907,Basic,28-09-22,09-07-23,Brazil,45,Female,Smartphone,1 Month
1908,Standard,19-09-22,09-07-23,Mexico,41,Male,Smartphone,1 Month
1909,Standard,16-09-22,08-07-23,Spain,29,Male,Smart TV,1 Month
1910,Basic,17-09-22,08-07-23,Italy,35,Male,Smartphone,1 Month
1911,Premium,17-09-22,08-07-23,Spain,36,Female,Smart TV,1 Month
1912,Basic,15-09-22,09-07-23,Spain,41,Male,Laptop,1 Month
1913,Standard,14-09-22,08-07-23,United States,46,Male,Tablet,1 Month
1914,Premium,14-09-22,08-07-23,Canada,46,Female,Tablet,1 Month
1915,Basic,13-09-22,08-07-23,United States,42,Male,Smartphone,1 Month
1916,Premium,13-08-22,08-07-23,United States,40,Male,Tablet,1 Month
1917,Basic,12-08-22,08-07-23,Canada,32,Female,Tablet,1 Month
1918,Standard,07-08-22,10-07-23,United Kingdom,34,Female,Smartphone,1 Month
1919,Standard,07-08-22,09-07-23,Australia,27,Female,Smart TV,1 Month
1920,Basic,04-08-22,08-07-23,Germany,38,Male,Laptop,1 Month
1921,Premium,24-07-22,08-07-23,France,34,Female,Laptop,1 Month
1922,Basic,18-07-22,10-07-23,Brazil,28,Male,Tablet,1 Month
1923,Standard,17-07-22,08-07-23,Mexico,48,Male,Smartphone,1 Month
1924,Premium,17-07-22,09-07-23,Spain,42,Female,Laptop,1 Month
1925,Basic,14-07-22,08-07-23,Italy,37,Female,Smart TV,1 Month
1926,Premium,06-07-22,10-07-23,Spain,28,Female,Tablet,1 Month
1927,Basic,07-07-22,08-07-23,Spain,43,Female,Smart TV,1 Month
1928,Standard,07-07-22,11-07-23,United States,44,Female,Smart TV,1 Month
1929,Standard,08-07-22,07-07-23,Canada,33,Female,Smartphone,1 Month
1930,Basic,07-07-22,09-07-23,United States,36,Male,Smart TV,1 Month
1931,Premium,08-07-22,07-07-23,United States,27,Male,Tablet,1 Month
1932,Basic,09-07-22,11-07-23,Canada,41,Male,Tablet,1 Month
1933,Standard,09-07-22,07-07-23,United Kingdom,32,Male,Smart TV,1 Month
1934,Premium,09-07-22,08-07-23,Australia,36,Female,Laptop,1 Month
1935,Basic,12-07-22,07-07-23,Germany,36,Female,Tablet,1 Month
1936,Premium,15-07-22,10-07-23,France,36,Male,Laptop,1 Month
1937,Basic,16-07-22,07-07-23,Brazil,32,Male,Smart TV,1 Month
1938,Standard,18-07-22,08-07-23,Mexico,45,Female,Smartphone,1 Month
1939,Standard,13-08-22,09-07-23,Spain,43,Female,Tablet,1 Month
1940,Basic,14-08-22,10-07-23,Italy,35,Male,Tablet,1 Month
1941,Premium,16-08-22,07-07-23,Spain,29,Female,Smart TV,1 Month
1942,Basic,17-08-22,08-07-23,Spain,33,Female,Smart TV,1 Month
1943,Standard,25-08-22,08-07-23,United States,49,Male,Smart TV,1 Month
1944,Premium,28-08-22,09-07-23,Canada,27,Male,Tablet,1 Month
1945,Basic,29-08-22,07-07-23,United States,39,Female,Smart TV,1 Month
1946,Basic,11-09-22,10-07-23,United States,34,Female,Smart TV,1 Month
1947,Basic,12-09-22,08-07-23,Canada,39,Male,Smartphone,1 Month
1948,Standard,16-09-22,09-07-23,United Kingdom,39,Female,Laptop,1 Month
1949,Premium,17-09-22,09-07-23,Australia,39,Female,Smart TV,1 Month
1950,Basic,21-09-22,10-07-23,Germany,40,Female,Laptop,1 Month
1951,Basic,23-09-22,08-07-23,France,40,Male,Tablet,1 Month
1952,Premium,27-09-22,08-07-23,Brazil,31,Male,Smartphone,1 Month
1953,Standard,09-10-22,09-07-23,Mexico,47,Male,Smartphone,1 Month
1954,Standard,10-10-22,11-07-23,Spain,43,Male,Laptop,1 Month
1955,Basic,11-10-22,08-07-23,Italy,34,Male,Smartphone,1 Month
1956,Premium,12-10-22,08-07-23,Spain,30,Female,Tablet,1 Month
1957,Standard,13-10-22,09-07-23,Spain,33,Female,Smartphone,1 Month
1958,Basic,19-10-22,10-07-23,United States,29,Male,Tablet,1 Month
1959,Standard,21-10-22,07-07-23,Canada,35,Female,Smartphone,1 Month
1960,Premium,23-10-22,08-07-23,United States,41,Female,Laptop,1 Month
1961,Basic,24-10-22,10-07-23,United States,34,Female,Smartphone,1 Month
1962,Premium,26-10-22,09-07-23,Canada,28,Female,Tablet,1 Month
1963,Standard,27-10-22,07-07-23,United Kingdom,31,Male,Smart TV,1 Month
1964,Basic,01-11-22,08-07-23,Australia,29,Male,Smart TV,1 Month
1965,Standard,02-11-22,09-07-23,Germany,44,Female,Tablet,1 Month
1966,Premium,04-11-22,09-07-23,France,44,Female,Tablet,1 Month
1967,Basic,05-11-22,06-07-23,Brazil,29,Male,Laptop,1 Month
1968,Standard,06-11-22,09-07-23,Mexico,32,Female,Tablet,1 Month
1969,Premium,07-11-22,09-07-23,Spain,31,Male,Smartphone,1 Month
1970,Basic,08-11-22,08-07-23,Italy,27,Male,Laptop,1 Month
1971,Premium,08-11-22,06-07-23,Spain,43,Female,Laptop,1 Month
1972,Basic,09-11-22,10-07-23,Spain,48,Male,Tablet,1 Month
1973,Standard,09-11-22,09-07-23,United States,37,Female,Tablet,1 Month
1974,Standard,05-11-22,08-07-23,Canada,42,Male,Smartphone,1 Month
1975,Basic,04-11-22,07-07-23,United States,40,Male,Tablet,1 Month
1976,Premium,19-10-22,09-07-23,United States,37,Female,Tablet,1 Month
1977,Basic,12-10-22,09-07-23,Canada,31,Male,Smartphone,1 Month
1978,Standard,03-10-22,09-07-23,United Kingdom,30,Male,Smart TV,1 Month
1979,Premium,28-09-22,08-07-23,Australia,51,Female,Smartphone,1 Month
1980,Basic,17-09-22,09-07-23,Germany,42,Female,Laptop,1 Month
1981,Premium,16-09-22,08-07-23,France,37,Female,Smartphone,1 Month
1982,Basic,15-09-22,09-07-23,Brazil,44,Female,Smartphone,1 Month
1983,Standard,14-09-22,08-07-23,Mexico,37,Male,Tablet,1 Month
1984,Standard,15-09-22,09-07-23,Spain,44,Male,Smartphone,1 Month
1985,Basic,06-09-22,09-07-23,Italy,40,Male,Tablet,1 Month
1986,Premium,28-08-22,09-07-23,Spain,27,Male,Smart TV,1 Month
1987,Basic,07-08-22,08-07-23,Spain,31,Male,Smart TV,1 Month
1988,Standard,07-08-22,10-07-23,United States,39,Female,Smartphone,1 Month
1989,Premium,06-08-22,09-07-23,Canada,47,Female,Tablet,1 Month
1990,Basic,30-07-22,09-07-23,United States,30,Male,Smart TV,1 Month
1991,Premium,30-07-22,08-07-23,United States,35,Male,Laptop,1 Month
1992,Basic,30-07-22,10-07-23,Canada,39,Male,Smartphone,1 Month
1993,Standard,19-07-22,08-07-23,United Kingdom,29,Female,Tablet,1 Month
1994,Standard,17-07-22,10-07-23,Australia,28,Male,Laptop,1 Month
1995,Basic,12-07-22,08-07-23,Germany,39,Male,Tablet,1 Month
1996,Premium,11-07-22,10-07-23,France,34,Male,Smart TV,1 Month
1997,Basic,10-07-22,08-07-23,Brazil,47,Male,Smart TV,1 Month
1998,Standard,10-07-22,11-07-23,Mexico,47,Female,Smart TV,1 Month
1999,Premium,08-07-22,08-07-23,Spain,46,Male,Smart TV,1 Month
2000,Basic,09-07-22,09-07-23,Italy,31,Male,Smart TV,1 Month
2001,Premium,09-07-22,08-07-23,Spain,41,Female,Smart TV,1 Month
2002,Basic,09-07-22,11-07-23,Spain,30,Female,Smartphone,1 Month
2003,Standard,10-07-22,08-07-23,United States,41,Male,Tablet,1 Month
2004,Standard,12-07-22,08-07-23,Canada,48,Female,Laptop,1 Month
2005,Basic,13-07-22,09-07-23,United States,35,Female,Laptop,1 Month
2006,Premium,16-07-22,10-07-23,United States,41,Female,Laptop,1 Month
2007,Basic,17-07-22,07-07-23,Canada,39,Female,Smart TV,1 Month
2008,Standard,26-07-22,09-07-23,United Kingdom,45,Male,Laptop,1 Month
2009,Premium,31-07-22,09-07-23,Australia,41,Male,Laptop,1 Month
2010,Basic,03-08-22,10-07-23,Germany,28,Male,Laptop,1 Month
2011,Premium,15-08-22,07-07-23,France,28,Female,Tablet,1 Month
2012,Basic,18-08-22,10-07-23,Brazil,48,Male,Smart TV,1 Month
2013,Standard,27-08-22,08-07-23,Mexico,40,Female,Smart TV,1 Month
2014,Standard,29-08-22,10-07-23,Spain,39,Male,Smart TV,1 Month
2015,Basic,05-09-22,07-07-23,Italy,27,Male,Smartphone,1 Month
2016,Premium,06-09-22,11-07-23,Spain,32,Female,Smart TV,1 Month
2017,Basic,14-09-22,08-07-23,Spain,38,Male,Laptop,1 Month
2018,Standard,16-09-22,09-07-23,United States,41,Female,Laptop,1 Month
2019,Premium,18-09-22,10-07-23,Canada,32,Female,Laptop,1 Month
2020,Basic,23-09-22,11-07-23,United States,37,Male,Tablet,1 Month
2021,Basic,25-09-22,08-07-23,United States,50,Female,Laptop,1 Month
2022,Basic,06-10-22,09-07-23,Canada,48,Female,Laptop,1 Month
2023,Standard,09-10-22,10-07-23,United Kingdom,37,Male,Tablet,1 Month
2024,Premium,11-10-22,11-07-23,Australia,46,Female,Laptop,1 Month
2025,Basic,12-10-22,08-07-23,Germany,46,Male,Laptop,1 Month
2026,Basic,13-10-22,09-07-23,France,39,Male,Smart TV,1 Month
2027,Premium,17-10-22,10-07-23,Brazil,42,Female,Smart TV,1 Month
2028,Standard,19-10-22,10-07-23,Mexico,41,Female,Smartphone,1 Month
2029,Standard,21-10-22,07-07-23,Spain,28,Male,Smart TV,1 Month
2030,Basic,23-10-22,09-07-23,Italy,43,Male,Tablet,1 Month
2031,Premium,25-10-22,10-07-23,Spain,45,Female,Smart TV,1 Month
2032,Standard,27-10-22,09-07-23,Spain,45,Male,Smart TV,1 Month
2033,Basic,31-10-22,07-07-23,United States,48,Male,Smartphone,1 Month
2034,Standard,02-11-22,09-07-23,Canada,30,Male,Laptop,1 Month
2035,Premium,04-11-22,10-07-23,United States,51,Female,Smart TV,1 Month
2036,Basic,05-11-22,09-07-23,United States,48,Female,Smartphone,1 Month
2037,Premium,06-11-22,07-07-23,Canada,41,Female,Smart TV,1 Month
2038,Standard,07-11-22,10-07-23,United Kingdom,37,Female,Smartphone,1 Month
2039,Basic,08-11-22,09-07-23,Australia,43,Male,Laptop,1 Month
2040,Standard,08-11-22,08-07-23,Germany,51,Male,Laptop,1 Month
2041,Premium,09-11-22,07-07-23,France,34,Female,Smartphone,1 Month
2042,Basic,09-11-22,10-07-23,Brazil,35,Female,Smartphone,1 Month
2043,Standard,05-11-22,09-07-23,Mexico,45,Female,Smart TV,1 Month
2044,Premium,05-11-22,10-07-23,Spain,31,Male,Smart TV,1 Month
2045,Basic,02-11-22,08-07-23,Italy,50,Female,Laptop,1 Month
2046,Premium,30-10-22,09-07-23,Spain,41,Male,Smartphone,1 Month
2047,Basic,30-10-22,09-07-23,Spain,42,Female,Laptop,1 Month
2048,Standard,24-10-22,09-07-23,United States,41,Male,Tablet,1 Month
2049,Standard,08-10-22,08-07-23,Canada,34,Male,Tablet,1 Month
2050,Basic,04-10-22,09-07-23,United States,35,Female,Smartphone,1 Month
2051,Premium,28-09-22,09-07-23,United States,48,Male,Smartphone,1 Month
2052,Basic,22-09-22,09-07-23,Canada,39,Female,Smart TV,1 Month
2053,Standard,19-09-22,09-07-23,United Kingdom,37,Female,Laptop,1 Month
2054,Premium,13-09-22,09-07-23,Australia,31,Male,Tablet,1 Month
2055,Basic,05-09-22,09-07-23,Germany,29,Female,Laptop,1 Month
2056,Premium,20-08-22,09-07-23,France,36,Male,Tablet,1 Month
2057,Basic,10-08-22,08-07-23,Brazil,32,Male,Smartphone,1 Month
2058,Standard,10-08-22,11-07-23,Mexico,31,Female,Smartphone,1 Month
2059,Standard,06-08-22,09-07-23,Spain,31,Male,Laptop,1 Month
2060,Basic,03-08-22,10-07-23,Italy,29,Male,Smart TV,1 Month
2061,Premium,01-08-22,09-07-23,Spain,48,Male,Smart TV,1 Month
2062,Basic,28-07-22,10-07-23,Spain,46,Male,Tablet,1 Month
2063,Standard,22-07-22,09-07-23,United States,35,Female,Smartphone,1 Month
2064,Premium,22-07-22,11-07-23,Canada,37,Female,Tablet,1 Month
2065,Basic,20-07-22,09-07-23,United States,45,Female,Tablet,1 Month
2066,Premium,12-07-22,10-07-23,United States,48,Female,Laptop,1 Month
2067,Basic,12-07-22,09-07-23,Canada,44,Female,Laptop,1 Month
2068,Standard,10-07-22,11-07-23,United Kingdom,47,Female,Laptop,1 Month
2069,Standard,11-07-22,08-07-23,Australia,35,Male,Smart TV,1 Month
2070,Basic,11-07-22,09-07-23,Germany,35,Female,Smartphone,1 Month
2071,Premium,09-07-22,08-07-23,France,35,Male,Smartphone,1 Month
2072,Basic,10-07-22,11-07-23,Brazil,49,Female,Laptop,1 Month
2073,Standard,12-07-22,08-07-23,Mexico,50,Female,Tablet,1 Month
2074,Premium,13-07-22,09-07-23,Spain,44,Male,Smartphone,1 Month
2075,Basic,15-07-22,09-07-23,Italy,47,Female,Tablet,1 Month
2076,Premium,16-07-22,11-07-23,Spain,46,Female,Laptop,1 Month
2077,Basic,19-07-22,08-07-23,Spain,39,Female,Laptop,1 Month
2078,Standard,23-07-22,10-07-23,United States,34,Male,Laptop,1 Month
2079,Standard,28-07-22,09-07-23,Canada,31,Female,Smart TV,1 Month
2080,Basic,14-08-22,11-07-23,United States,46,Female,Laptop,1 Month
2081,Premium,18-08-22,08-07-23,United States,30,Male,Smart TV,1 Month
2082,Basic,23-08-22,12-07-23,Canada,29,Male,Tablet,1 Month
2083,Standard,27-08-22,09-07-23,United Kingdom,42,Male,Tablet,1 Month
2084,Premium,01-09-22,10-07-23,Australia,27,Female,Smartphone,1 Month
2085,Basic,02-09-22,09-07-23,Germany,33,Male,Laptop,1 Month
2086,Premium,04-09-22,12-07-23,France,45,Female,Smart TV,1 Month
2087,Basic,11-09-22,09-07-23,Brazil,50,Male,Tablet,1 Month
2088,Standard,16-09-22,09-07-23,Mexico,42,Female,Tablet,1 Month
2089,Standard,19-09-22,11-07-23,Spain,29,Male,Tablet,1 Month
2090,Basic,20-09-22,12-07-23,Italy,31,Female,Tablet,1 Month
2091,Premium,05-10-22,09-07-23,Spain,42,Female,Smartphone,1 Month
2092,Basic,07-10-22,09-07-23,Spain,44,Female,Laptop,1 Month
2093,Standard,10-10-22,11-07-23,United States,34,Male,Smart TV,1 Month
2094,Premium,12-10-22,11-07-23,Canada,40,Female,Smart TV,1 Month
2095,Basic,13-10-22,08-07-23,United States,38,Male,Smart TV,1 Month
2096,Basic,15-10-22,09-07-23,United States,42,Female,Tablet,1 Month
2097,Basic,17-10-22,11-07-23,Canada,47,Male,Tablet,1 Month
2098,Standard,18-10-22,10-07-23,United Kingdom,29,Female,Tablet,1 Month
2099,Premium,20-10-22,08-07-23,Australia,29,Male,Laptop,1 Month
2100,Basic,22-10-22,10-07-23,Germany,44,Female,Smart TV,1 Month
2101,Basic,25-10-22,11-07-23,France,31,Male,Tablet,1 Month
2102,Premium,27-10-22,09-07-23,Brazil,48,Female,Smartphone,1 Month
2103,Standard,01-11-22,07-07-23,Mexico,32,Female,Laptop,1 Month
2104,Standard,02-11-22,11-07-23,Spain,28,Female,Tablet,1 Month
2105,Basic,04-11-22,10-07-23,Italy,36,Female,Smartphone,1 Month
2106,Premium,06-11-22,09-07-23,Spain,28,Female,Smartphone,1 Month
2107,Standard,07-11-22,07-07-23,Spain,32,Female,Smart TV,1 Month
2108,Basic,08-11-22,10-07-23,United States,50,Female,Smartphone,1 Month
2109,Standard,09-11-22,10-07-23,Canada,44,Male,Tablet,1 Month
2110,Premium,10-11-22,10-07-23,United States,44,Female,Smartphone,1 Month
2111,Basic,09-11-22,09-07-23,United States,47,Male,Laptop,1 Month
2112,Premium,09-11-22,10-07-23,Canada,39,Female,Smart TV,1 Month
2113,Standard,07-11-22,10-07-23,United Kingdom,44,Female,Tablet,1 Month
2114,Basic,03-11-22,10-07-23,Australia,46,Female,Tablet,1 Month
2115,Standard,04-11-22,08-07-23,Germany,31,Female,Laptop,1 Month
2116,Premium,01-11-22,10-07-23,France,33,Female,Tablet,1 Month
2117,Basic,27-10-22,09-07-23,Brazil,27,Male,Laptop,1 Month
2118,Standard,23-10-22,10-07-23,Mexico,34,Male,Smart TV,1 Month
2119,Premium,14-10-22,09-07-23,Spain,48,Male,Laptop,1 Month
2120,Basic,28-09-22,10-07-23,Italy,39,Female,Smart TV,1 Month
2121,Premium,25-09-22,09-07-23,Spain,39,Male,Laptop,1 Month
2122,Basic,23-09-22,10-07-23,Spain,48,Female,Smart TV,1 Month
2123,Standard,23-09-22,09-07-23,United States,37,Female,Tablet,1 Month
2124,Standard,14-09-22,11-07-23,Canada,40,Male,Laptop,1 Month
2125,Basic,05-09-22,09-07-23,United States,41,Female,Smartphone,1 Month
2126,Premium,13-08-22,09-07-23,United States,35,Female,Smartphone,1 Month
2127,Basic,12-08-22,09-07-23,Canada,46,Male,Smartphone,1 Month
2128,Standard,10-08-22,11-07-23,United Kingdom,28,Female,Tablet,1 Month
2129,Premium,05-08-22,09-07-23,Australia,29,Female,Laptop,1 Month
2130,Basic,04-08-22,12-07-23,Germany,46,Female,Tablet,1 Month
2131,Premium,28-07-22,09-07-23,France,35,Male,Laptop,1 Month
2132,Basic,24-07-22,11-07-23,Brazil,27,Male,Smart TV,1 Month
2133,Standard,22-07-22,09-07-23,Mexico,38,Male,Laptop,1 Month
2134,Standard,22-07-22,12-07-23,Spain,43,Male,Smart TV,1 Month
2135,Basic,19-07-22,09-07-23,Italy,31,Female,Smartphone,1 Month
2136,Premium,17-07-22,10-07-23,Spain,29,Female,Tablet,1 Month
2137,Basic,16-07-22,09-07-23,Spain,34,Female,Tablet,1 Month
2138,Standard,12-07-22,12-07-23,United States,39,Male,Smartphone,1 Month
2139,Premium,12-07-22,08-07-23,Canada,34,Female,Smartphone,1 Month
2140,Basic,13-07-22,10-07-23,United States,51,Male,Tablet,1 Month
2141,Premium,13-07-22,09-07-23,United States,47,Female,Tablet,1 Month
2142,Basic,13-07-22,11-07-23,Canada,46,Male,Smartphone,1 Month
2143,Standard,14-07-22,08-07-23,United Kingdom,46,Female,Smartphone,1 Month
2144,Standard,15-07-22,10-07-23,Australia,47,Female,Smartphone,1 Month
2145,Basic,16-07-22,09-07-23,Germany,40,Female,Smart TV,1 Month
2146,Premium,18-07-22,11-07-23,France,41,Female,Tablet,1 Month
2147,Basic,23-07-22,09-07-23,Brazil,30,Female,Smartphone,1 Month
2148,Standard,25-07-22,11-07-23,Mexico,31,Female,Tablet,1 Month
2149,Premium,30-07-22,09-07-23,Spain,42,Male,Smart TV,1 Month
2150,Basic,06-08-22,11-07-23,Italy,46,Female,Tablet,1 Month
2151,Premium,14-08-22,08-07-23,Spain,34,Female,Smart TV,1 Month
2152,Basic,23-08-22,12-07-23,Spain,42,Male,Laptop,1 Month
2153,Standard,27-08-22,09-07-23,United States,45,Male,Tablet,1 Month
2154,Standard,29-08-22,10-07-23,Canada,30,Male,Smart TV,1 Month
2155,Basic,01-09-22,09-07-23,United States,44,Male,Smartphone,1 Month
2156,Premium,07-09-22,13-07-23,United States,37,Male,Smart TV,1 Month
2157,Basic,13-09-22,10-07-23,Canada,43,Male,Smart TV,1 Month
2158,Standard,14-09-22,10-07-23,United Kingdom,46,Male,Smartphone,1 Month
2159,Premium,17-09-22,12-07-23,Australia,40,Female,Tablet,1 Month
2160,Basic,23-09-22,12-07-23,Germany,45,Female,Smartphone,1 Month
2161,Premium,27-09-22,09-07-23,France,48,Female,Smartphone,1 Month
2162,Basic,03-10-22,10-07-23,Brazil,43,Female,Tablet,1 Month
2163,Standard,10-10-22,11-07-23,Mexico,48,Male,Smart TV,1 Month
2164,Standard,12-10-22,11-07-23,Spain,32,Female,Smartphone,1 Month
2165,Basic,14-10-22,08-07-23,Italy,38,Male,Laptop,1 Month
2166,Premium,16-10-22,10-07-23,Spain,50,Male,Smartphone,1 Month
2167,Basic,18-10-22,11-07-23,Spain,33,Female,Laptop,1 Month
2168,Standard,20-10-22,10-07-23,United States,27,Male,Smart TV,1 Month
2169,Premium,22-10-22,08-07-23,Canada,47,Male,Tablet,1 Month
2170,Basic,25-10-22,10-07-23,United States,35,Female,Smart TV,1 Month
2171,Basic,26-10-22,11-07-23,United States,41,Male,Tablet,1 Month
2172,Basic,29-10-22,10-07-23,Canada,39,Female,Smart TV,1 Month
2173,Standard,31-10-22,07-07-23,United Kingdom,46,Female,Smartphone,1 Month
2174,Premium,04-11-22,11-07-23,Australia,33,Female,Smartphone,1 Month
2175,Basic,06-11-22,10-07-23,Germany,30,Male,Laptop,1 Month
2176,Basic,07-11-22,10-07-23,France,46,Male,Tablet,1 Month
2177,Premium,08-11-22,09-07-23,Brazil,42,Female,Tablet,1 Month
2178,Standard,09-11-22,11-07-23,Mexico,28,Female,Tablet,1 Month
2179,Standard,10-11-22,10-07-23,Spain,40,Male,Smart TV,1 Month
2180,Basic,10-11-22,10-07-23,Italy,31,Female,Smart TV,1 Month
2181,Premium,10-11-22,09-07-23,Spain,27,Male,Laptop,1 Month
2182,Standard,09-11-22,10-07-23,Spain,45,Female,Tablet,1 Month
2183,Basic,09-11-22,10-07-23,United States,49,Female,Smart TV,1 Month
2184,Standard,06-11-22,11-07-23,Canada,28,Male,Tablet,1 Month
2185,Premium,03-11-22,08-07-23,United States,33,Male,Smart TV,1 Month
2186,Basic,27-10-22,11-07-23,United States,38,Male,Smart TV,1 Month
2187,Premium,28-10-22,10-07-23,Canada,44,Male,Tablet,1 Month
2188,Standard,18-10-22,10-07-23,United Kingdom,34,Female,Laptop,1 Month
2189,Basic,04-10-22,09-07-23,Australia,35,Male,Laptop,1 Month
2190,Standard,29-09-22,10-07-23,Germany,47,Male,Tablet,1 Month
2191,Premium,29-09-22,10-07-23,France,30,Male,Smartphone,1 Month
2192,Basic,23-09-22,10-07-23,Brazil,50,Female,Smart TV,1 Month
2193,Standard,17-09-22,09-07-23,Mexico,32,Male,Laptop,1 Month
2194,Premium,12-09-22,12-07-23,Spain,36,Female,Smart TV,1 Month
2195,Basic,16-08-22,10-07-23,Italy,40,Female,Smart TV,1 Month
2196,Premium,16-08-22,09-07-23,Spain,39,Male,Smartphone,1 Month
